,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
4421,forts,../inputs/case13659pegase.graphml,13659,18625,4024,27,50909,13659,3,2721.0,2721,0.0,Optimal,1606,13329091,22,8298846,22814
4422,brimkov,../inputs/case_Western.graphml,10024,12241,4106,7,58226,75508,3,1847.0,1849,0.001081665765278529,Timeout,26121,900794289,0,0,0
4423,jovanovic,../inputs/case_south_carolina500.graphml,500,584,211,5,3005,7864,4,89.0,89,0.0,Optimal,4470,8032517,0,0,0
4424,brimkov,../inputs/case300.graphml,300,409,66,12,1624,1356,3,72.0,72,0.0,Optimal,1,21936,0,0,0
4425,cycles,../inputs/case1951rte.graphml,1951,2375,651,10,8852,3902,3,396.0,396,0.0,Optimal,3443,1533725,44,45669,1638
4426,cycles,../inputs/case89pegase.graphml,89,206,43,5,621,178,4,15.0,15,0.0,Optimal,1,53792,25,1920,145
4427,brimkov,../inputs/case11_iwamoto.graphml,11,11,6,3,59,65,3,2.0,2,0.0,Optimal,1,3555,0,0,0
4428,brimkov,../inputs/case2736sp.graphml,2736,3265,645,8,13906,12454,2,682.0,682,0.0,Optimal,1,1628214,0,0,0
4429,forts,../inputs/case9.graphml,9,9,4,4,27,9,0,2.0,2,0.0,Optimal,1,2786,10,404,13
4430,cycles,../inputs/case6495rte.graphml,6495,8084,2344,2,30069,12990,4,2969.0,2969,0.0,Optimal,2020,20677896,64,531169,9500
4431,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,40,63414,27318,2,2721.0,2721,0.0,Optimal,1891,9995315,15,184118,3473
4432,cycles,../inputs/case6468rte.graphml,6468,8065,2384,3,30031,12936,1,1886.0,1887,0.0005299417064122947,Timeout,201688,900586842,92,740077,9085
4433,forts,../inputs/case6495rte.graphml,6495,8084,2344,4,22663,6495,1,1559.0,-1,100.0,Timeout,198096,900193454,461,7861646,22592
4434,cycles,../inputs/case_illinois200.graphml,200,245,44,7,874,400,2,42.0,42,0.0,Optimal,524,77060,44,4534,254
4435,brimkov,../inputs/case1951rte.graphml,1951,2375,651,5,10803,13715,3,441.0,441,0.0,Optimal,4496,14792901,0,0,0
4436,cycles,../inputs/case6470rte.graphml,6470,8066,2352,1,29983,12940,0,4235.0,4235,0.0,Optimal,21531,49569092,75,692643,20940
4437,jovanovic,../inputs/case2869pegase.graphml,2869,3968,869,10,16202,31691,4,612.0,612,0.0,Optimal,420,5043077,0,0,0
4438,jovanovic,../inputs/case_Texas.graphml,2000,2667,376,15,11023,24309,1,411.0,411,0.0,Optimal,9206,46626961,0,0,0
4439,cycles,../inputs/case145.graphml,145,422,71,2,1295,290,1,55.0,55,0.0,Optimal,1741,481849,51,8540,483
4440,jovanovic,../inputs/case2383wp.graphml,2383,2886,552,7,12244,23194,0,594.0,594,0.0,Optimal,1,2623598,0,0,0
4441,forts,../inputs/case1354pegase.graphml,1354,1710,422,7,4774,1354,4,316.0,316,0.0,Optimal,1744,492780,33,125522,2863
4442,forts,../inputs/case6495rte.graphml,6495,8084,2344,7,22663,6495,1,1335.0,1335,0.0,Optimal,99523,87647309,114,2798173,13025
4443,jovanovic,../inputs/case4gs.graphml,4,4,0,2,16,24,4,2.0,2,0.0,Optimal,1,416,0,0,0
4444,forts,../inputs/case6470rte.graphml,6470,8066,2352,2,22602,6470,1,2832.0,-1,100.0,Timeout,125134,900170751,92,4400131,26616
4445,cycles,../inputs/case3375wp.graphml,3374,4068,889,11,14161,6748,0,816.0,816,0.0,Optimal,1852,3781008,34,69877,2132
4446,forts,../inputs/case_GB2224.graphml,2224,2804,1367,1,7832,2224,4,812.0,-1,100.0,Timeout,156938,900167003,102,4166595,26934
4447,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,38,54546,98650,2,2010.0,2010,0.0,Optimal,1628,63293051,0,0,0
4448,forts,../inputs/case2746wop.graphml,2746,3300,709,7,9346,2746,4,678.0,678,0.0,Optimal,1788,1298083,31,456915,5816
4449,forts,../inputs/case145.graphml,145,422,71,6,989,145,3,20.0,20,0.0,Optimal,1814,261300,71,28064,455
4450,forts,../inputs/case14.graphml,14,20,2,6,54,14,3,3.0,3,0.0,Optimal,1,671,7,237,19
4451,forts,../inputs/case6470rte.graphml,6470,8066,2352,5,22602,6470,4,1415.0,1419,0.0028188865398167725,Timeout,656520,900879148,310,4922494,17054
4452,forts,../inputs/case1354pegase.graphml,1354,1710,422,14,4774,1354,1,311.0,311,0.0,Optimal,53,130421,14,76547,1975
4453,brimkov,../inputs/case6468rte.graphml,6468,8065,2384,10,36499,45765,1,1292.0,1292,0.0,Optimal,1794,9876690,0,0,0
4454,forts,../inputs/case96rts.graphml,73,108,9,6,289,73,2,19.0,19,0.0,Optimal,107,11071,22,2667,150
4455,forts,../inputs/case3375wp.graphml,3374,4068,889,11,11510,3374,4,816.0,816,0.0,Optimal,1776,1850892,41,678006,6912
4456,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,3,77073,93003,4,5136.0,5151,0.0029120559114735,Timeout,7595,902251240,0,0,0
4457,cycles,../inputs/case145.graphml,145,422,71,21,1295,290,4,18.0,18,0.0,Optimal,1,31243,13,2197,211
4458,cycles,../inputs/case_Texas.graphml,2000,2667,376,16,9023,4000,0,411.0,411,0.0,Optimal,2303,7188556,33,33121,1604
4459,jovanovic,../inputs/case3012wp.graphml,3012,3566,726,8,15236,28158,3,755.0,755,0.0,Optimal,278,5026800,0,0,0
4460,brimkov,../inputs/case300.graphml,300,409,66,10,1624,1356,3,72.0,72,0.0,Optimal,1,22916,0,0,0
4461,cycles,../inputs/case_south_carolina500.graphml,500,584,211,6,2505,1000,4,83.0,83,0.0,Optimal,2218,538617,52,19167,1182
4462,jovanovic,../inputs/case1354pegase.graphml,1354,1710,422,8,7269,14491,3,313.0,313,0.0,Optimal,1,982372,0,0,0
4463,jovanovic,../inputs/case3375wp.graphml,3374,4068,889,5,17535,33874,3,829.0,829,0.0,Optimal,2378,40301315,0,0,0
4464,brimkov,../inputs/case_illinois200.graphml,200,245,44,11,1074,1304,2,39.0,39,0.0,Optimal,0,29696,0,0,0
4465,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,40,77073,166797,4,2721.0,2721,0.0,Optimal,1676,118503923,0,0,0
4466,jovanovic,../inputs/case_illinois200.graphml,200,245,44,4,1074,2310,2,57.0,57,0.0,Optimal,1,136824,0,0,0
4467,jovanovic,../inputs/case24_ieee_rts.graphml,24,34,4,3,129,213,3,7.0,7,0.0,Optimal,1,8342,0,0,0
4468,jovanovic,../inputs/case3120sp.graphml,3120,3684,798,4,15870,29522,2,794.0,794,0.0,Optimal,2652,42078699,0,0,0
4469,brimkov,../inputs/case_illinois200.graphml,200,245,44,11,1074,1304,1,39.0,39,0.0,Optimal,0,30107,0,0,0
4470,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,16,54546,98650,0,2010.0,2010,0.0,Optimal,1748,77223044,0,0,0
4471,brimkov,../inputs/case_ieee30.graphml,30,41,7,3,167,165,1,8.0,8,0.0,Optimal,1,9428,0,0,0
4472,forts,../inputs/case5.graphml,5,6,0,3,17,5,1,2.0,2,0.0,Optimal,1,722,8,118,13
4473,forts,../inputs/case_Texas.graphml,2000,2667,376,14,7334,2000,4,411.0,411,0.0,Optimal,2605,2106763,36,278026,4182
4474,forts,../inputs/case9241pegase.graphml,9241,14207,2902,1,37655,9241,4,6297.0,-1,100.0,Timeout,137540,900202244,95,10434534,60640
4475,jovanovic,../inputs/case6495rte.graphml,6495,8084,2344,12,36564,81356,1,1314.0,1314,0.0,Optimal,2489,109904705,0,0,0
4476,cycles,../inputs/case_Western.graphml,10024,12241,4106,9,48202,20048,0,1833.0,1833,0.0,Optimal,9190,103745525,134,1867249,15947
4477,jovanovic,../inputs/case_Texas.graphml,2000,2667,376,6,11023,24309,0,462.0,462,0.0,Optimal,13388,108113947,0,0,0
4478,brimkov,../inputs/case2737sop.graphml,2737,3266,655,6,13922,12484,3,685.0,685,0.0,Optimal,57,1413466,0,0,0
4479,brimkov,../inputs/case_illinois200.graphml,200,245,44,4,1074,1304,1,57.0,57,0.0,Optimal,175,251732,0,0,0
4480,jovanovic,../inputs/case2868rte.graphml,2868,3471,983,6,15921,36380,4,620.0,620,0.0,Optimal,1744,20319686,0,0,0
4481,jovanovic,../inputs/case2746wp.graphml,2746,3274,704,3,14051,26111,3,775.0,775,0.0,Optimal,1752,25461552,0,0,0
4482,brimkov,../inputs/case_illinois200.graphml,200,245,44,1,1074,1304,3,156.0,156,0.0,Optimal,1,55448,0,0,0
4483,brimkov,../inputs/case2868rte.graphml,2868,3471,983,10,15921,21079,1,598.0,598,0.0,Optimal,1,1203849,0,0,0
4484,forts,../inputs/case1888rte.graphml,1888,2308,681,13,6504,1888,4,375.0,375,0.0,Optimal,229,289088,21,187021,3098
4485,forts,../inputs/case13659pegase.graphml,13659,18625,4024,32,50909,13659,3,2721.0,2721,0.0,Optimal,1599,14031245,24,8248904,22638
4486,jovanovic,../inputs/case2746wop.graphml,2746,3300,709,1,14133,26324,1,2041.0,2041,0.0,Optimal,1,1026000,0,0,0
4487,forts,../inputs/case300.graphml,300,409,66,1,1118,300,1,230.0,236,0.025423728813559324,Timeout,331431,900211578,10551,5659992,24183
4488,jovanovic,../inputs/case_south_carolina500.graphml,500,584,211,8,3005,7864,1,78.0,78,0.0,Optimal,1,356246,0,0,0
4489,cycles,../inputs/case_Texas.graphml,2000,2667,376,12,9023,4000,4,412.0,412,0.0,Optimal,5548,9764209,74,73145,1761
4490,forts,../inputs/case30.graphml,30,41,7,8,112,30,2,6.0,6,0.0,Optimal,1,1173,8,586,39
4491,forts,../inputs/case2746wp.graphml,2746,3274,704,8,9294,2746,1,684.0,684,0.0,Optimal,1683,1401981,33,437780,5720
4492,forts,../inputs/case13659pegase.graphml,13659,18625,4024,23,50909,13659,1,2724.0,2724,0.0,Optimal,1511,13709729,28,8232264,23242
4493,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,18,77073,93003,3,2740.0,2740,0.0,Optimal,1,7184824,0,0,0
4494,jovanovic,../inputs/case2736sp.graphml,2736,3265,645,2,13906,25841,3,1204.0,1204,0.0,Optimal,1082,7121111,0,0,0
4495,forts,../inputs/case6470rte.graphml,6470,8066,2352,2,22602,6470,0,2833.0,-1,100.0,Timeout,137319,900219996,98,4179524,27373
4496,jovanovic,../inputs/case3375wp.graphml,3374,4068,889,10,17535,33874,3,816.0,816,0.0,Optimal,6910,28909565,0,0,0
4497,jovanovic,../inputs/case145.graphml,145,422,71,2,1440,4117,1,55.0,55,0.0,Optimal,1,335538,0,0,0
4498,forts,../inputs/case2869pegase.graphml,2869,3968,869,5,10805,2869,0,658.0,662,0.006042296072507553,Timeout,1417833,901114212,128,726215,7284
4499,cycles,../inputs/case_south_carolina500.graphml,500,584,211,2,2505,1000,1,181.0,181,0.0,Optimal,1962,863465,53,24234,1643
4500,forts,../inputs/case1888rte.graphml,1888,2308,681,12,6504,1888,3,375.0,375,0.0,Optimal,639,324754,28,202233,3109
4501,jovanovic,../inputs/case2848rte.graphml,2848,3442,1023,14,15831,35938,0,585.0,585,0.0,Optimal,178,7306747,0,0,0
4502,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,5,36453,45711,1,1419.0,1419,0.0,Optimal,3186,121930498,0,0,0
4503,jovanovic,../inputs/case_GBreduced29.graphml,29,50,0,1,158,216,4,29.0,29,0.0,Optimal,0,687,0,0,0
4504,brimkov,../inputs/case_Western.graphml,10024,12241,4106,4,58226,75508,4,2012.0,2022,0.004945598163167876,Timeout,7549,900930774,0,0,0
4505,forts,../inputs/case6515rte.graphml,6515,8104,2344,8,22723,6515,1,1324.0,1324,0.0,Optimal,10649,16455695,155,2917530,12725
4506,jovanovic,../inputs/case6468rte.graphml,6468,8065,2384,12,36499,81061,4,1291.0,1291,0.0,Optimal,2024,93790748,0,0,0
4507,forts,../inputs/case_Texas.graphml,2000,2667,376,11,7334,2000,4,413.0,413,0.0,Optimal,49100,19563305,98,396128,4598
4508,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,6,36453,45711,3,1356.0,1356,0.0,Optimal,3752,77941042,0,0,0
4509,forts,../inputs/case_south_carolina500.graphml,500,584,211,5,1668,500,4,89.0,89,0.0,Optimal,12668293,805453861,37,56708,1302
4510,cycles,../inputs/case6495rte.graphml,6495,8084,2344,7,30069,12990,2,1335.0,1335,0.0,Optimal,1618,8152778,55,510216,5744
4511,cycles,../inputs/case_south_carolina500.graphml,500,584,211,8,2505,1000,1,78.0,78,0.0,Optimal,11876,1020089,45,14610,1077
4512,forts,../inputs/case3012wp.graphml,3012,3566,726,11,10144,3012,3,755.0,755,0.0,Optimal,1869,1558456,49,478568,5300
4513,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,35,54546,98650,1,2010.0,2010,0.0,Optimal,1633,65251308,0,0,0
4514,cycles,../inputs/case_ieee30.graphml,30,41,7,4,137,60,1,7.0,7,0.0,Optimal,1,4146,9,219,21
4515,cycles,../inputs/case3012wp.graphml,3012,3566,726,3,12224,6024,3,863.0,863,0.0,Optimal,15101,51786083,90,187493,2541
4516,jovanovic,../inputs/case6515rte.graphml,6515,8104,2344,10,36664,81702,4,1316.0,1316,0.0,Optimal,1799,88799014,0,0,0
4517,jovanovic,../inputs/case300.graphml,300,409,66,2,1624,2928,1,141.0,141,0.0,Optimal,1,51007,0,0,0
4518,jovanovic,../inputs/case_GBreduced29.graphml,29,50,0,4,158,216,4,8.0,8,0.0,Optimal,1,2577,0,0,0
4519,cycles,../inputs/case9241pegase.graphml,9241,14207,2902,20,45305,18482,0,2010.0,2010,0.0,Optimal,1749,8378728,24,261541,4113
4520,forts,../inputs/case2737sop.graphml,2737,3266,655,9,9269,2737,3,683.0,683,0.0,Optimal,1931,1362579,41,467786,5819
4521,forts,../inputs/case118.graphml,118,179,11,1,476,118,1,107.0,107,0.0,Optimal,1744,106577,135,21243,763
4522,forts,../inputs/case6ww.graphml,6,11,1,6,28,6,1,1.0,1,0.0,Optimal,1,620,7,138,5
4523,forts,../inputs/case9241pegase.graphml,9241,14207,2902,13,37655,9241,1,2010.0,2010,0.0,Optimal,2145,9258851,34,4073937,16611
4524,jovanovic,../inputs/case30.graphml,30,41,7,3,163,300,3,8.0,8,0.0,Optimal,1,6094,0,0,0
4525,cycles,../inputs/case9241pegase.graphml,9241,14207,2902,38,45305,18482,4,2010.0,2010,0.0,Optimal,1724,7110283,30,222705,1827
4526,jovanovic,../inputs/case2383wp.graphml,2383,2886,552,1,12244,23194,4,1841.0,1841,0.0,Optimal,1,840088,0,0,0
4527,jovanovic,../inputs/case2868rte.graphml,2868,3471,983,15,15921,36380,4,598.0,598,0.0,Optimal,1267,11813527,0,0,0
4528,jovanovic,../inputs/case_illinois200.graphml,200,245,44,2,1074,2310,1,97.0,97,0.0,Optimal,1,42474,0,0,0
4529,forts,../inputs/case9241pegase.graphml,9241,14207,2902,34,37655,9241,4,2010.0,2010,0.0,Optimal,1597,8681591,25,4181025,16375
4530,brimkov,../inputs/case30.graphml,30,41,7,3,163,145,4,8.0,8,0.0,Optimal,1,7175,0,0,0
4531,forts,../inputs/case9241pegase.graphml,9241,14207,2902,23,37655,9241,2,2010.0,2010,0.0,Optimal,2464,9148920,32,4236629,16332
4532,forts,../inputs/case1951rte.graphml,1951,2375,651,8,6701,1951,4,401.0,401,0.0,Optimal,1951,987062,36,249462,3860
4533,forts,../inputs/case2868rte.graphml,2868,3471,983,16,9810,2868,4,598.0,598,0.0,Optimal,559,630971,22,425389,4752
4534,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,9,36453,45711,4,1306.0,1306,0.0,Optimal,1839,15279953,0,0,0
4535,jovanovic,../inputs/case2848rte.graphml,2848,3442,1023,5,15831,35938,4,637.0,637,0.0,Optimal,1621,21699880,0,0,0
4536,jovanovic,../inputs/case9.graphml,9,9,4,4,46,88,1,2.0,2,0.0,Optimal,1,2996,0,0,0
4537,cycles,../inputs/case2868rte.graphml,2868,3471,983,5,13053,5736,1,655.0,655,0.0,Optimal,1871,6337347,77,169759,3416
4538,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,28,77073,166797,1,2721.0,2721,0.0,Optimal,1737,124348424,0,0,0
4539,brimkov,../inputs/case2383wp.graphml,2383,2886,552,5,12244,11450,0,605.0,605,0.0,Optimal,1898,6128042,0,0,0
4540,jovanovic,../inputs/case2869pegase.graphml,2869,3968,869,8,16202,31691,1,616.0,616,0.0,Optimal,2363,9181647,0,0,0
4541,forts,../inputs/case6515rte.graphml,6515,8104,2344,15,22723,6515,4,1315.0,1315,0.0,Optimal,2764,3804367,31,2049265,10700
4542,jovanovic,../inputs/case300.graphml,300,409,66,10,1624,2928,1,72.0,72,0.0,Optimal,1,47765,0,0,0
4543,brimkov,../inputs/case2736sp.graphml,2736,3265,645,2,13906,12454,2,1204.0,1204,0.0,Optimal,2354,6322563,0,0,0
4544,forts,../inputs/case1354pegase.graphml,1354,1710,422,9,4774,1354,2,311.0,311,0.0,Optimal,2425,313908,20,105493,2571
4545,jovanovic,../inputs/case6495rte.graphml,6495,8084,2344,10,36564,81356,2,1315.0,1315,0.0,Optimal,1937,75180453,0,0,0
4546,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,2,77073,166797,0,7465.0,7465,0.0,Optimal,2405,310775740,0,0,0
4547,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,27,63414,27318,0,2721.0,2721,0.0,Optimal,1762,9696016,20,242287,3474
4548,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,31,63414,27318,4,2721.0,2721,0.0,Optimal,1853,9940309,15,189544,3496
4549,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,8,36453,80915,3,1312.0,1312,0.0,Optimal,1754,96140248,0,0,0
4550,cycles,../inputs/case6ww.graphml,6,11,1,5,31,12,4,1.0,1,0.0,Optimal,1,615,2,8,0
4551,brimkov,../inputs/case2383wp.graphml,2383,2886,552,3,12244,11450,4,693.0,693,0.0,Optimal,2316,22495552,0,0,0
4552,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,22,77073,166797,3,2726.0,2726,0.0,Optimal,1659,125351441,0,0,0
4553,jovanovic,../inputs/case300.graphml,300,409,66,1,1624,2928,4,236.0,236,0.0,Optimal,1,37670,0,0,0
4554,cycles,../inputs/case6515rte.graphml,6515,8104,2344,5,30149,13030,1,1432.0,1432,0.0,Optimal,7076,36146987,86,783962,7428
4555,brimkov,../inputs/case2869pegase.graphml,2869,3968,869,13,16202,16164,3,612.0,612,0.0,Optimal,1,455159,0,0,0
4556,jovanovic,../inputs/case145.graphml,145,422,71,14,1440,4117,4,18.0,18,0.0,Optimal,1,322294,0,0,0
4557,forts,../inputs/case1951rte.graphml,1951,2375,651,8,6701,1951,1,401.0,401,0.0,Optimal,1999,940426,35,248449,3964
4558,jovanovic,../inputs/case14.graphml,14,20,2,3,73,111,2,4.0,4,0.0,Optimal,1,2740,0,0,0
4559,jovanovic,../inputs/case2868rte.graphml,2868,3471,983,7,15921,36380,3,607.0,607,0.0,Optimal,2435,21388798,0,0,0
4560,forts,../inputs/case3375wp.graphml,3374,4068,889,2,11510,3374,0,1408.0,-1,100.0,Timeout,347750,900324772,289,2568849,16249
4561,cycles,../inputs/case9241pegase.graphml,9241,14207,2902,23,45305,18482,3,2010.0,2010,0.0,Optimal,1685,7800935,31,212917,3993
4562,cycles,../inputs/case6468rte.graphml,6468,8065,2384,5,30031,12936,3,1408.0,1408,0.0,Optimal,10147,54810015,106,773342,7493
4563,jovanovic,../inputs/case24_ieee_rts.graphml,24,34,4,6,129,213,2,6.0,6,0.0,Optimal,1,3061,0,0,0
4564,cycles,../inputs/case6495rte.graphml,6495,8084,2344,8,30069,12990,4,1322.0,1322,0.0,Optimal,1598,6937820,66,586490,5669
4565,cycles,../inputs/case1888rte.graphml,1888,2308,681,6,8651,3776,4,393.0,393,0.0,Optimal,1757,2820379,56,71782,2098
4566,cycles,../inputs/case4gs.graphml,4,4,0,2,12,8,1,2.0,2,0.0,Optimal,1,443,1,1,0
4567,brimkov,../inputs/case_south_carolina500.graphml,500,584,211,15,3005,4969,2,75.0,75,0.0,Optimal,1,230455,0,0,0
4568,cycles,../inputs/case9241pegase.graphml,9241,14207,2902,3,45305,18482,2,2695.0,2700,0.001851851851851852,Timeout,92093,901190107,123,1311395,5754
4569,jovanovic,../inputs/case1951rte.graphml,1951,2375,651,5,10803,24060,0,441.0,441,0.0,Optimal,2800,14605597,0,0,0
4570,cycles,../inputs/case118.graphml,118,179,11,1,516,236,3,107.0,107,0.0,Optimal,176,18005,19,1357,124
4571,jovanovic,../inputs/case14.graphml,14,20,2,5,73,111,2,3.0,3,0.0,Optimal,1,1588,0,0,0
4572,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,6,63414,27318,0,3316.0,3317,0.00030147723846849563,Timeout,153263,901336479,125,1028424,7721
4573,cycles,../inputs/case2869pegase.graphml,2869,3968,869,7,13333,5738,3,620.0,620,0.0,Optimal,2094,2423301,48,88869,1673
4574,jovanovic,../inputs/case3120sp.graphml,3120,3684,798,10,15870,29522,2,768.0,768,0.0,Optimal,1002,7608455,0,0,0
4575,cycles,../inputs/case33bw.graphml,33,32,1,3,98,66,0,11.0,11,0.0,Optimal,1,2114,3,26,0
4576,cycles,../inputs/case2869pegase.graphml,2869,3968,869,5,13333,5738,3,662.0,662,0.0,Optimal,1849,8852234,70,144412,2294
4577,cycles,../inputs/case2848rte.graphml,2848,3442,1023,6,12983,5696,3,606.0,606,0.0,Optimal,1527,3322602,71,151368,3088
4578,cycles,../inputs/case1354pegase.graphml,1354,1710,422,2,5915,2708,0,703.0,703,0.0,Optimal,1534,1268169,38,31007,1293
4579,forts,../inputs/case_GB2224.graphml,2224,2804,1367,10,7832,2224,3,322.0,322,0.0,Optimal,1842,1213183,106,505998,3452
4580,forts,../inputs/case_GB2224.graphml,2224,2804,1367,8,7832,2224,0,326.0,326,0.0,Optimal,28997,8991079,141,529019,3815
4581,forts,../inputs/case_Western.graphml,10024,12241,4106,6,34506,10024,3,1866.0,1874,0.004268943436499467,Timeout,324861,901029365,680,16950284,25062
4582,cycles,../inputs/case1354pegase.graphml,1354,1710,422,3,5915,2708,2,467.0,467,0.0,Optimal,1743,2137393,54,49547,1237
4583,jovanovic,../inputs/case24_ieee_rts.graphml,24,34,4,2,129,213,0,10.0,10,0.0,Optimal,1,4822,0,0,0
4584,brimkov,../inputs/case3012wp.graphml,3012,3566,726,3,15236,13432,1,863.0,863,0.0,Optimal,4315,48684441,0,0,0
4585,cycles,../inputs/case9241pegase.graphml,9241,14207,2902,4,45305,18482,2,2228.0,2234,0.0026857654431512983,Timeout,111230,900979943,148,1673395,4984
4586,cycles,../inputs/case2869pegase.graphml,2869,3968,869,8,13333,5738,1,616.0,616,0.0,Optimal,2044,2191318,50,71190,1651
4587,cycles,../inputs/case145.graphml,145,422,71,7,1295,290,1,18.0,18,0.0,Optimal,467,181784,31,4942,299
4588,forts,../inputs/case6470rte.graphml,6470,8066,2352,16,22602,6470,4,1303.0,1303,0.0,Optimal,3336,3576820,28,1639522,8701
4589,cycles,../inputs/case2746wop.graphml,2746,3300,709,4,11387,5492,0,698.0,698,0.0,Optimal,1672,7833645,75,105723,2087
4590,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,33,77073,166797,0,2721.0,2721,0.0,Optimal,1711,138584670,0,0,0
4591,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,22,77073,166797,1,2726.0,2726,0.0,Optimal,1659,125659340,0,0,0
4592,jovanovic,../inputs/case_Western.graphml,10024,12241,4106,1,58226,131376,2,5974.0,5974,0.0,Optimal,1,35211938,0,0,0
4593,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,30,77073,93003,0,2721.0,2721,0.0,Optimal,1,4170325,0,0,0
4594,forts,../inputs/case1354pegase.graphml,1354,1710,422,10,4774,1354,3,311.0,311,0.0,Optimal,463,211534,23,103813,2495
4595,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,25,77073,93003,1,2721.0,2721,0.0,Optimal,1,4185537,0,0,0
4596,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,1,54546,98650,3,6600.0,6600,0.0,Optimal,9602,25478494,0,0,0
4597,cycles,../inputs/case33bw.graphml,33,32,1,3,98,66,4,11.0,11,0.0,Optimal,1,718,3,26,0
4598,brimkov,../inputs/case3012wp.graphml,3012,3566,726,9,15236,13432,3,755.0,755,0.0,Optimal,87,1375699,0,0,0
4599,forts,../inputs/case2869pegase.graphml,2869,3968,869,9,10805,2869,1,613.0,613,0.0,Optimal,1667,1147616,23,459423,5449
4600,cycles,../inputs/case2383wp.graphml,2383,2886,552,4,9861,4766,1,623.0,623,0.0,Optimal,1844,9566593,60,79810,1929
4601,forts,../inputs/case_GBreduced29.graphml,29,50,0,1,129,29,1,29.0,29,0.0,Optimal,1,1351,6,657,145
4602,brimkov,../inputs/case89pegase.graphml,89,206,43,7,710,682,1,13.0,13,0.0,Optimal,1,46270,0,0,0
4603,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,36,63414,27318,4,2721.0,2721,0.0,Optimal,1738,9442102,19,208182,3484
4604,forts,../inputs/case_GB2224.graphml,2224,2804,1367,11,7832,2224,1,322.0,322,0.0,Optimal,2045,912497,44,349806,3222
4605,jovanovic,../inputs/case1951rte.graphml,1951,2375,651,13,10803,24060,1,393.0,393,0.0,Optimal,1,2956414,0,0,0
4606,brimkov,../inputs/case89pegase.graphml,89,206,43,8,710,682,4,13.0,13,0.0,Optimal,1,40429,0,0,0
4607,forts,../inputs/case1888rte.graphml,1888,2308,681,5,6504,1888,1,414.0,416,0.004807692307692308,Timeout,1391489,900806222,331,809150,5564
4608,forts,../inputs/case2746wp.graphml,2746,3274,704,7,9294,2746,1,685.0,685,0.0,Optimal,1744,1324411,30,441321,5865
4609,forts,../inputs/case_Texas.graphml,2000,2667,376,15,7334,2000,4,411.0,411,0.0,Optimal,2570,3273288,65,332691,4410
4610,forts,../inputs/case13659pegase.graphml,13659,18625,4024,14,50909,13659,0,2770.0,2770,0.0,Optimal,150641,191171395,63,8643045,24650
4611,jovanovic,../inputs/case_Western.graphml,10024,12241,4106,4,58226,131376,4,2006.0,2034,0.01376597836774828,Timeout,7573,900916931,0,0,0
4612,cycles,../inputs/case145.graphml,145,422,71,2,1295,290,2,55.0,55,0.0,Optimal,1773,651229,47,8518,483
4613,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,12,54546,45832,3,2010.0,2010,0.0,Optimal,65,5922678,0,0,0
